t,label,ee_x_mm,ee_y_mm,ee_z_mm,displacement_mm,stability_elapsed_sec,marker_0_x,marker_0_y,marker_0_z,marker_0_stable,marker_1_x,marker_1_y,marker_1_z,marker_1_stable,marker_2_x,marker_2_y,marker_2_z,marker_2_stable,marker_3_x,marker_3_y,marker_3_z,marker_3_stable,marker_4_x,marker_4_y,marker_4_z,marker_4_stable
21.058449,grid_0030_y558_z530,473.87,556.048,529.347,62.48082452240852,0.637,-0.09179793906917073,0.010539924339223145,0.36751624617675804,1,-0.0316404779099381,-0.026597338062262405,0.37142672524272474,1,0.03172762152830456,-0.048915227900100625,0.3664536025302626,1,0.08934388665747989,-0.025614133541722362,0.3736126154551188,1,0.10615442290346744,0.03873264907701766,0.3624864481705522,1
21.692026,grid_0031_y560_z530,473.751,558.241,529.471,64.33066697151524,0.622,-0.08948663726545261,0.010449988153638103,0.3665900744012607,1,-0.02976706861971712,-0.027499359943302028,0.3712169952994771,1,0.033715943587727226,-0.05047358850016247,0.3693559601986842,1,0.09019484856513911,-0.02577493679154665,0.371354942276038,1,0.10666835714940263,0.03878397164806595,0.36265082335724375,1
22.429773,grid_0032_y562_z530,473.79,560.114,529.604,65.91914366858845,0.727,-0.08706315375356775,0.010230176409805504,0.3665754913199117,1,-0.028069232513790586,-0.02894703175502958,0.37432712461694245,1,0.034884533919622075,-0.05053650862168685,0.3622720359549511,1,0.090975661280678,-0.025917932902265035,0.36921800861033105,1,0.10617588690100106,0.03835872898526597,0.36073753226260574,1
23.065885,grid_0033_y564_z530,473.75,562.048,529.767,67.5609519841158,0.627,-0.08571953067261714,0.009904910961829202,0.3687479628520823,1,-0.02628909228545745,-0.029706196158768728,0.3727659321673551,1,0.03626949888996821,-0.051366156083226276,0.362658434992922,1,0.09247886977556338,-0.02650903992046612,0.37108041232465294,1,0.10727156894209874,0.03878671691340553,0.36440778977751365,1
23.70334,grid_0034_y566_z530,473.913,564.031,529.572,69.42588288239479,0.625,-0.08330960386716693,0.00995406829173264,0.36782509236357497,1,-0.024105152159522285,-0.02977447946415792,0.3665879883782616,1,0.03790172461640653,-0.05228628619341591,0.36241642022530185,1,0.09332062147657989,-0.02662493001616074,0.3696308211256567,1,0.10970405704883594,0.0398810327337686,0.37211926974660836,1
24.457005,grid_0035_y568_z530,473.61,566.233,529.751,71.32097157218203,0.744,-0.08114961199779905,0.009702624368394853,0.36796842865319446,1,-0.02235771976362677,-0.030890547426054887,0.3690789413318381,1,0.04027494807932643,-0.054151974658646,0.36798422794053265,1,0.09463656376795057,-0.027069894660860877,0.3702717167528239,1,0.10767161274452508,0.03906527975968006,0.3648542315154015,1
25.087832,grid_0036_y570_z530,474.105,567.98,529.444,73.04624872640628,0.621,-0.0788004394943033,0.009493041768228709,0.36605436092996524,1,-0.021261202979605064,-0.03208120129449214,0.3747154160129259,1,0.041647766044056005,-0.055277949535855096,0.36925111969180907,1,0.09593845021708769,-0.027335190457195385,0.37045236095881257,1,0.10726863637073651,0.03878387432783631,0.3630510121107414,1
25.720998,grid_0037_y572_z530,473.927,570.111,529.261,75.05237550537628,0.623,-0.07649975089991237,0.009661890142092875,0.3654299681837002,1,-0.019680969387932252,-0.03276825206685906,0.3792225790587377,1,0.04214662661612262,-0.05463930717808828,0.3598469065941896,1,0.09699962989593872,-0.027399149648515263,0.37005972018263106,1,0.10888086294945602,0.03932725461800849,0.3679491156948195,1
26.352382,grid_0038_y574_z530,473.817,572.267,529.244,77.0236327759215,0.621,-0.07388953630843606,0.009521378699898459,0.36455242079438677,1,-0.01764103151013854,-0.03342033862420017,0.37698298271312003,1,0.04414296284183981,-0.0557107580246912,0.36255623383060237,1,0.09835978369729563,-0.027686794101109406,0.3709241188068712,1,0.10833161888015892,0.039059063740709644,0.36500891130940694,1
27.094824,grid_0039_y576_z530,474.195,574.095,529.21,78.72354022781246,0.731,-0.07159594257795866,0.009572691327853234,0.3639808933701051,1,-0.01576499507425478,-0.033675164393772376,0.37024812353891123,1,0.04652913163605774,-0.057412483181421746,0.3674900796596031,1,0.10073132231075552,-0.028308170631752477,0.3753394282945751,1,0.10720484878555636,0.038729844308860735,0.3609691821069828,1
